Student_ID,Age,Gender,Grade_Level,Field_of_Study,Usage_of_VR_in_Education,Hours_of_VR_Usage_Per_Week,Engagement_Level,Improvement_in_Learning_Outcomes,Subject,Instructor_VR_Proficiency,Perceived_Effectiveness_of_VR,Access_to_VR_Equipment,Impact_on_Creativity,Stress_Level_with_VR_Usage,Collaboration_with_Peers_via_VR,Feedback_from_Educators_on_VR,Interest_in_Continuing_VR_Based_Learning,Region,School_Support_for_VR_in_Curriculum
3909,23,1,2,5,0,3,4,1,6,0,3,1,4,2,0,2,1,4,1
3910,12,0,1,0,0,2,1,1,3,2,1,0,1,2,0,0,1,3,0
3911,17,3,2,4,0,0,3,0,2,1,1,0,2,1,1,0,0,0,0
3912,27,0,2,3,1,1,1,1,0,2,3,1,2,0,0,1,1,5,1
3913,17,2,1,6,0,10,3,0,2,1,2,0,4,2,1,1,1,4,1
3914,15,2,1,5,1,2,3,0,6,1,1,1,2,2,1,1,1,5,1
3915,19,0,0,2,1,9,4,0,0,0,1,0,5,2,0,1,1,3,1
3916,27,2,1,5,1,2,1,0,5,1,4,0,5,0,1,1,0,5,1
3917,13,3,2,6,0,7,1,1,1,0,5,0,5,1,1,2,0,5,0
3918,29,2,2,6,1,3,1,0,3,2,5,0,5,2,0,1,0,0,1
3919,24,3,0,2,0,5,1,0,4,1,5,1,5,2,0,1,0,5,0
3920,28,1,1,5,1,3,2,1,3,2,1,0,2,1,0,2,0,3,1
3921,24,1,0,0,0,1,4,1,6,1,3,1,2,1,1,0,0,1,1
3922,30,2,0,2,0,2,5,0,0,2,2,0,2,1,1,2,1,5,0
3923,23,0,0,5,1,7,1,1,0,2,4,1,4,1,0,1,1,0,1
3924,15,0,1,0,1,5,3,0,5,2,2,1,2,2,1,0,1,1,1
3925,17,2,1,0,0,6,5,1,1,0,1,0,4,2,0,0,0,2,0
3926,27,2,2,1,0,3,1,0,0,0,1,1,1,1,1,0,0,5,0
3927,30,1,1,0,1,8,4,1,2,1,1,1,2,0,1,2,0,0,0
3928,23,1,0,2,0,6,3,0,0,2,1,1,3,1,1,0,1,2,1
3929,12,1,2,2,1,2,2,0,3,1,2,1,1,1,1,2,0,1,0
3930,25,0,2,2,0,5,5,1,3,0,4,1,2,0,0,1,0,0,1
3931,12,0,1,4,0,6,5,1,5,0,2,1,4,2,0,1,0,0,0
3932,21,2,1,3,0,6,4,0,5,0,3,1,3,1,0,0,1,2,1
3933,28,0,0,3,1,3,4,1,2,2,5,0,4,2,0,1,1,4,0
3934,20,2,0,1,1,1,1,1,3,0,5,0,1,1,1,1,1,0,1
3935,13,2,2,1,0,4,3,0,3,0,3,1,5,0,1,1,1,4,0
3936,26,0,1,4,1,10,5,0,1,1,1,0,3,0,0,1,1,0,1
3937,22,1,2,3,0,9,2,0,3,2,4,1,5,1,1,2,0,0,1
3938,20,0,2,6,0,5,1,1,1,1,3,1,1,1,1,2,1,5,1
3939,17,3,0,5,1,5,5,1,1,0,2,1,1,0,0,1,1,5,1
3940,22,3,1,0,1,5,5,0,6,0,2,1,1,1,0,0,1,2,0
3941,15,0,2,0,0,4,2,1,1,2,5,0,4,2,1,0,0,1,0
3942,28,3,1,6,1,10,2,0,4,1,4,0,1,0,1,1,0,4,0
3943,29,1,0,6,0,4,5,1,6,1,3,0,2,2,0,0,0,0,0
3944,22,3,1,3,1,0,4,1,2,1,3,1,1,2,0,2,0,5,0
3945,22,2,2,6,0,3,1,1,4,2,4,0,4,1,0,0,0,1,1
3946,14,3,1,4,1,10,4,0,4,0,5,1,2,1,1,2,0,0,1
3947,23,2,0,3,1,1,2,1,3,0,5,1,5,1,0,1,1,5,0
3948,24,0,0,6,1,8,4,1,0,1,3,1,1,1,1,0,0,4,1
3949,25,2,2,3,0,2,3,1,2,0,2,1,3,1,0,1,1,4,1
3950,15,0,0,3,0,10,4,0,3,2,1,0,2,2,0,1,1,5,1
3951,29,0,2,3,0,7,4,0,1,0,2,0,1,0,1,0,0,4,1
3952,30,3,2,6,1,10,2,0,3,2,3,0,3,0,1,0,0,2,0
3953,25,3,0,6,0,10,5,0,4,0,2,0,5,2,0,1,1,4,0
3954,13,2,1,6,0,8,4,1,0,1,3,1,3,1,0,0,0,3,1
3955,12,0,1,3,1,2,5,0,1,2,5,0,1,1,1,2,1,3,0
3956,20,1,1,1,1,4,1,1,1,2,1,1,3,2,0,0,0,4,1
3957,19,3,1,5,1,6,2,0,3,1,1,0,4,0,1,2,0,1,0
3958,20,1,1,5,0,10,1,0,2,1,1,1,2,2,0,1,1,4,0
3959,16,1,2,5,0,1,1,1,5,1,3,0,5,0,0,0,1,0,1
3960,15,2,1,2,0,10,4,1,6,2,2,0,4,1,0,0,1,3,0
3961,22,3,0,6,1,6,4,1,1,2,4,0,1,1,1,2,1,3,0
3962,15,1,0,6,1,0,5,0,0,1,3,0,4,1,1,0,1,2,0
3963,19,1,0,4,1,6,5,1,0,0,1,0,1,1,1,1,0,1,1
3964,30,3,2,0,0,10,1,1,5,2,2,1,2,1,0,2,0,4,0
3965,17,3,1,3,0,1,5,0,6,1,1,1,3,2,1,1,1,2,0
3966,23,3,2,3,1,3,2,1,4,0,3,1,2,2,1,1,0,5,0
3967,24,3,2,0,0,0,2,1,1,1,2,0,3,1,0,0,1,1,0
3968,27,3,0,5,0,2,1,0,4,1,3,0,1,2,1,0,0,2,1
3969,26,0,1,2,0,8,3,1,3,1,1,1,1,2,1,0,1,0,1
3970,17,0,2,3,1,4,5,1,6,0,3,0,2,2,1,1,1,2,0
3971,18,0,2,1,1,8,5,0,0,2,1,0,5,0,0,1,1,5,1
3972,14,0,1,3,1,6,5,0,4,0,2,0,1,0,1,0,1,5,0
3973,21,0,0,3,0,0,4,1,4,0,3,1,1,0,0,2,1,4,0
3974,19,3,2,3,1,1,5,1,6,0,4,0,2,0,0,1,1,3,1
3975,25,1,0,5,0,9,1,0,0,2,1,1,1,2,1,1,0,0,0
3976,12,3,2,3,0,10,5,0,1,0,5,0,2,2,1,2,0,3,0
3977,22,3,2,2,1,4,5,1,0,0,3,0,1,2,1,1,0,5,0
3978,24,3,1,0,1,1,3,0,3,1,1,0,4,2,0,2,1,2,1
3979,15,0,0,6,1,7,5,1,3,1,4,1,5,2,0,0,0,4,0
3980,15,3,1,6,0,4,2,1,1,0,3,1,1,2,0,1,1,3,0
3981,21,3,0,5,0,0,3,0,3,2,5,0,5,0,1,1,0,5,1
3982,20,3,2,6,0,9,1,0,3,2,4,0,5,0,1,1,0,2,0
3983,26,0,2,3,0,8,2,1,6,0,4,0,3,1,0,2,1,1,0
3984,15,1,2,2,1,4,1,1,2,0,2,0,2,0,0,1,1,5,0
3985,30,1,1,5,0,1,5,1,1,1,5,0,5,2,0,1,0,5,0
3986,28,1,1,6,1,7,5,1,4,0,5,0,1,2,1,2,0,3,1
3987,12,3,1,5,1,6,1,1,6,0,3,1,2,1,1,0,0,3,1
3988,30,2,2,4,1,2,2,1,0,1,5,0,3,2,0,2,1,0,0
3989,19,0,2,5,0,6,3,1,3,1,2,0,1,2,1,0,0,1,1
3990,27,1,1,6,0,2,4,0,5,1,3,1,2,2,0,0,1,0,0
3991,22,0,0,0,1,3,2,0,3,0,1,0,4,1,0,2,0,1,1
3992,16,0,1,0,0,9,4,1,5,1,2,1,4,0,1,0,1,1,1
3993,25,2,1,0,1,5,4,1,6,2,4,1,3,2,1,0,0,2,0
3994,16,2,0,3,0,4,4,0,1,2,5,0,1,2,0,0,1,5,0
3995,28,0,0,4,0,2,5,0,1,1,4,0,1,0,0,1,1,3,1
3996,14,1,2,1,1,5,4,1,5,0,3,0,4,2,1,0,0,4,0
3997,27,3,1,4,0,2,3,1,5,2,1,0,1,1,0,2,0,0,1
3998,15,0,2,6,0,5,5,1,6,0,4,0,2,2,0,0,0,3,0
3999,17,2,1,4,1,10,1,0,3,2,1,1,1,0,0,2,0,1,1
4000,27,2,2,1,1,9,4,1,5,0,5,0,5,0,1,1,0,1,1
4001,26,2,2,4,1,3,3,1,4,1,2,0,5,0,1,1,0,5,1
4002,25,3,2,0,0,8,4,1,1,2,3,0,2,0,1,0,0,3,1
4003,21,1,1,5,1,8,5,0,4,1,2,1,4,1,0,1,0,0,1
4004,25,3,2,6,1,3,5,1,5,2,4,1,5,1,1,0,1,1,0
4005,12,3,0,6,1,10,3,0,0,0,2,1,1,0,0,0,0,0,0
4006,24,1,0,0,1,5,2,1,4,1,5,1,2,1,0,2,0,2,1
4007,26,2,0,4,1,1,4,0,2,1,1,0,3,2,1,2,0,2,0
4008,26,3,1,5,1,4,5,1,6,0,5,1,3,0,1,1,0,0,0
4009,13,0,2,6,0,1,3,1,6,0,2,1,5,1,1,0,1,3,0
4010,15,0,2,6,0,10,5,1,1,1,1,0,5,2,0,2,1,1,0
4011,17,3,0,2,1,9,4,0,1,0,1,0,4,2,1,2,1,3,0
4012,27,3,1,6,0,4,5,0,2,0,2,1,1,0,0,2,1,0,0
4013,24,1,2,4,1,0,5,0,2,0,1,1,1,0,1,2,0,1,1
4014,20,1,2,0,0,1,4,1,5,1,3,0,2,2,0,0,0,1,0
4015,19,2,2,3,0,1,5,1,0,2,1,1,5,0,1,2,1,2,1
4016,23,2,1,1,0,7,5,1,0,2,3,1,2,2,1,0,0,4,0
4017,13,2,2,3,1,9,5,0,5,2,2,0,1,2,0,2,0,3,0
4018,24,1,0,1,1,5,5,0,0,1,2,1,3,2,0,0,0,5,0
4019,16,3,1,4,1,2,3,0,6,2,1,1,4,1,0,2,1,1,0
4020,12,0,0,4,1,7,3,0,2,1,5,1,4,0,1,2,0,0,1
4021,17,0,1,3,1,3,4,1,3,2,3,1,4,2,0,2,0,2,1
4022,12,3,1,0,1,0,4,1,5,0,4,0,1,0,0,2,1,3,1
4023,21,0,2,5,1,1,3,0,3,2,5,1,4,2,1,1,0,2,1
4024,16,3,2,3,0,8,3,1,2,1,5,0,4,1,0,2,0,2,1
4025,15,3,1,6,1,8,3,0,4,1,5,0,4,0,1,2,0,1,0
4026,19,2,0,4,0,6,4,0,5,0,1,0,2,0,0,1,0,1,1
4027,28,0,0,5,0,2,4,0,3,2,1,0,1,2,0,1,0,5,1
4028,24,2,2,2,0,3,1,0,3,1,2,1,3,2,1,2,1,2,0
4029,16,1,0,2,1,2,4,0,1,1,1,0,5,0,0,1,1,3,0
4030,12,0,1,6,1,2,2,1,4,2,4,1,2,2,1,0,0,5,1
4031,14,3,0,2,0,4,3,0,6,2,4,1,1,1,1,0,1,4,1
4032,19,1,1,5,0,2,5,1,0,2,2,0,1,2,0,0,0,4,1
4033,19,1,1,0,1,0,5,0,1,1,5,1,2,1,1,1,0,4,0
4034,21,0,2,5,0,10,2,0,1,1,3,1,4,0,1,0,0,1,0
4035,21,0,0,4,0,8,1,0,1,0,4,1,3,0,0,0,1,5,1
4036,29,1,2,3,0,2,1,0,3,2,1,1,3,2,1,1,1,3,1
4037,29,2,1,2,1,3,1,0,5,2,1,1,5,2,1,1,0,4,0
4038,30,2,2,4,1,6,2,0,2,2,3,1,5,0,1,0,0,5,0
4039,26,2,0,4,1,3,5,1,1,1,5,0,2,0,0,1,0,3,1
4040,30,2,1,1,0,8,3,1,6,0,5,1,1,1,1,2,1,1,0
4041,22,0,1,6,1,5,1,1,6,1,1,0,3,2,1,1,1,0,1
4042,28,2,1,1,0,3,2,0,6,2,1,0,3,2,1,1,1,3,1
4043,27,2,0,0,1,3,3,1,6,2,3,1,5,0,1,0,0,3,1
4044,20,0,0,5,1,0,4,1,4,2,3,0,1,2,1,0,1,1,0
4045,24,2,2,6,0,10,3,0,2,1,5,0,1,1,1,0,0,1,1
4046,13,3,0,5,1,7,1,0,1,0,2,1,4,0,1,1,0,2,0
4047,16,1,0,6,1,2,4,1,3,0,4,0,5,0,0,1,1,0,0
4048,29,1,0,0,0,3,4,0,1,0,2,1,5,0,1,0,0,0,1
4049,22,2,1,2,0,10,3,0,1,1,2,1,1,1,0,2,0,1,1
4050,23,0,1,2,1,9,2,1,0,1,4,1,1,0,1,2,1,2,1
4051,16,1,1,2,0,6,1,0,6,1,2,0,2,2,1,0,0,3,1
4052,16,1,1,4,1,8,1,1,6,2,5,1,4,1,0,0,1,3,0
4053,25,2,1,5,1,1,1,1,4,1,1,0,3,2,1,0,0,1,1
4054,23,0,2,3,1,1,2,1,1,2,4,1,2,1,0,2,0,0,1
4055,22,2,0,0,1,2,4,1,0,0,4,0,2,0,1,0,1,3,0
4056,29,3,1,3,0,9,2,1,4,0,3,0,1,1,0,2,1,3,0
4057,27,1,2,4,1,8,2,0,2,1,2,0,5,1,1,2,1,2,0
4058,18,1,0,5,1,0,4,0,5,1,1,0,4,1,0,2,1,3,0
4059,12,1,1,6,1,5,1,1,0,0,5,1,5,1,1,2,1,5,1
4060,30,1,2,2,0,5,2,0,4,1,3,1,2,1,0,1,1,1,1
4061,24,2,1,5,1,9,3,0,2,2,4,0,1,2,1,1,0,1,0
4062,25,2,1,4,1,5,2,1,3,0,2,0,2,1,0,2,1,2,0
4063,21,1,0,5,1,6,3,1,3,1,2,1,3,1,1,2,0,0,1
4064,19,3,1,0,0,6,2,0,0,1,2,0,5,2,0,1,0,1,0
4065,17,2,0,1,0,7,2,1,4,0,1,0,2,1,0,0,0,4,0
4066,19,1,0,1,1,4,3,1,3,0,3,0,2,0,1,0,1,3,1
4067,17,1,1,2,0,3,1,1,4,2,3,1,1,2,0,2,0,3,0
4068,16,2,2,3,1,4,5,0,1,2,5,1,4,1,1,2,1,4,1
4069,14,3,0,6,1,0,2,0,0,1,4,1,1,1,0,0,0,3,1
4070,12,0,1,1,0,9,5,0,2,2,4,1,4,1,1,1,0,5,0
4071,12,0,1,4,0,9,5,0,5,0,2,0,2,1,0,0,0,3,0
4072,24,0,0,1,0,8,5,1,3,2,4,1,2,1,1,1,1,4,0
4073,29,3,2,3,1,1,1,0,0,1,2,1,2,1,1,2,1,4,0
4074,19,2,2,1,0,7,3,1,2,2,1,0,1,0,1,1,0,3,1
4075,29,1,0,0,1,2,2,1,2,2,2,0,2,2,0,0,0,2,1
4076,20,1,1,4,0,1,1,1,6,0,1,1,5,1,0,0,0,0,1
4077,21,1,1,1,0,1,3,1,1,0,3,0,1,1,1,1,1,2,1
4078,24,2,1,5,1,9,5,0,3,1,1,0,5,1,0,1,1,0,1
4079,27,2,0,5,1,9,4,0,5,1,1,1,4,2,0,1,0,4,1
4080,19,0,0,5,1,5,1,1,6,1,1,0,5,1,0,1,0,1,1
4081,28,3,1,1,0,8,3,1,5,2,1,1,2,1,1,2,1,0,1
4082,17,1,0,1,0,5,5,1,0,2,1,1,5,0,1,1,1,0,0
4083,17,1,2,4,0,7,1,1,0,2,3,1,5,2,0,1,0,5,1
4084,30,1,2,6,0,6,2,1,6,0,1,0,2,2,0,2,0,2,1
4085,30,2,1,4,1,2,4,0,1,0,4,0,1,1,0,2,0,5,0
4086,24,2,2,3,1,0,1,1,1,1,4,1,4,0,0,0,0,3,1
4087,30,1,1,2,0,10,1,1,4,1,1,1,3,2,1,0,0,4,0
4088,28,3,1,2,1,3,4,1,4,0,2,0,4,0,1,2,1,5,0
4089,18,3,0,4,1,3,2,0,0,2,3,1,4,2,1,2,0,3,0
4090,25,3,0,3,1,10,1,1,1,1,5,0,5,0,1,1,0,4,0
4091,23,1,2,6,1,5,1,1,0,1,3,0,3,1,1,2,0,4,1
4092,26,1,0,1,1,0,3,1,0,2,5,0,4,0,0,1,1,5,0
4093,12,1,2,0,1,3,4,0,3,1,3,0,2,0,1,1,0,2,0
4094,25,1,2,6,1,2,3,1,0,2,4,1,4,0,1,0,0,5,0
4095,26,0,0,4,1,2,3,1,2,0,2,1,5,2,0,2,0,1,1
4096,27,1,0,5,0,0,1,0,0,0,4,1,3,1,0,0,1,5,1
4097,21,3,0,1,1,3,2,1,1,2,3,0,5,2,0,1,1,5,1
4098,26,3,2,6,1,2,4,0,3,0,2,0,2,0,0,1,1,5,1
4099,27,3,2,0,1,0,4,1,5,1,5,1,5,1,0,2,1,4,1
4100,12,0,1,4,1,7,4,1,1,2,3,1,1,2,0,0,0,3,1
4101,30,1,1,5,0,2,4,0,2,0,4,0,4,2,1,2,1,0,1
4102,25,1,2,5,1,3,4,1,1,1,5,1,2,2,1,0,1,4,1
4103,23,2,1,5,1,3,1,1,2,0,3,1,2,0,0,1,1,4,1
4104,16,2,1,6,1,9,5,0,1,1,4,0,3,1,1,1,0,3,1
4105,28,1,1,1,1,3,2,1,3,1,5,1,2,0,1,2,1,5,1
4106,15,1,0,2,1,0,2,1,5,2,2,1,1,2,1,1,1,2,0
4107,24,3,0,6,1,1,4,0,3,2,2,0,5,0,0,2,0,0,1
4108,26,0,0,2,1,0,5,0,1,1,3,1,4,0,1,0,0,5,1
4109,12,1,2,1,1,3,5,0,0,1,3,1,2,0,1,2,1,0,0
4110,23,0,0,0,1,0,4,1,6,2,2,1,3,2,1,1,1,3,1
4111,15,2,1,0,0,3,1,0,0,1,1,1,4,2,0,0,1,1,1
4112,15,3,0,2,0,8,4,0,5,0,1,0,5,0,1,1,0,0,1
4113,25,0,0,3,0,1,3,0,0,2,4,1,2,2,1,0,0,4,1
4114,30,3,0,3,0,1,1,1,0,0,5,1,1,2,0,0,1,3,0
4115,18,1,2,2,0,8,2,1,2,1,2,1,2,0,0,0,1,3,0
4116,26,3,0,2,0,9,3,1,6,0,1,0,2,2,0,0,1,1,1
4117,23,0,2,6,0,5,2,1,2,2,3,0,4,2,1,0,1,3,0
4118,24,3,2,1,1,6,1,1,1,2,4,1,5,2,0,1,1,5,0
4119,12,1,2,2,1,8,5,0,0,0,4,1,1,2,0,2,1,2,0
4120,27,0,0,0,1,6,5,0,5,1,5,1,1,0,1,0,0,2,0
4121,26,2,2,1,1,1,2,1,1,2,3,0,5,1,0,0,0,5,0
4122,29,1,0,4,1,0,4,0,0,0,2,1,5,2,1,1,1,3,1
4123,19,3,0,5,1,3,4,1,4,1,1,0,2,1,1,0,1,1,1
4124,14,1,1,4,1,4,4,1,3,0,2,0,2,2,1,2,0,4,1
4125,24,2,0,2,1,9,4,1,5,1,4,0,2,2,1,0,0,2,1
4126,24,2,0,4,1,4,1,0,0,2,1,0,4,1,0,0,1,5,1
4127,19,3,2,5,1,7,2,1,1,1,4,0,5,2,0,2,0,1,1
4128,19,3,1,3,1,10,4,0,1,1,3,0,4,2,0,0,0,0,0
4129,18,2,2,4,0,3,4,0,3,0,5,0,2,0,0,0,1,0,0
4130,21,1,0,4,1,4,5,1,4,2,3,1,2,1,0,0,0,4,0
4131,21,0,2,2,1,9,3,1,5,0,3,1,4,1,1,0,1,4,0
4132,21,0,2,5,1,2,1,0,0,2,2,1,1,1,0,0,1,5,0
4133,26,2,0,1,0,9,5,1,5,1,4,1,1,2,0,2,1,4,0
4134,26,2,0,1,0,7,3,1,3,2,1,1,2,2,1,1,1,3,0
4135,21,1,2,6,0,9,1,1,4,2,5,1,1,2,0,1,0,0,1
4136,16,2,0,1,0,5,4,0,2,0,3,1,3,0,1,0,1,1,0
4137,16,1,0,3,1,3,4,0,0,1,2,1,2,0,0,2,0,5,1
4138,19,0,0,3,0,0,5,1,5,0,1,1,3,1,0,1,0,3,0
4139,30,2,2,1,0,9,5,0,3,2,3,1,4,0,0,0,1,0,1
4140,26,1,2,2,1,1,5,1,0,2,1,0,1,2,1,0,1,3,1
4141,26,1,2,4,0,2,5,1,2,2,3,1,4,1,1,1,1,4,1
4142,15,1,0,1,1,9,5,1,3,1,2,0,2,2,0,2,1,0,1
4143,23,0,2,0,1,0,1,1,6,1,4,0,1,0,0,1,0,3,0
4144,29,2,2,3,1,0,1,0,4,2,2,0,2,0,1,2,1,1,0
4145,15,0,1,5,1,1,2,1,1,0,5,0,5,2,1,0,1,4,0
4146,24,0,2,4,1,8,1,1,5,0,1,1,1,2,1,0,1,2,1
4147,29,3,1,5,1,6,2,1,2,1,3,0,3,1,0,1,0,1,0
4148,17,1,2,3,1,9,2,0,4,2,4,0,3,1,1,2,1,3,1
4149,23,2,2,0,1,6,1,1,0,0,2,1,1,2,0,0,1,2,0
4150,30,0,2,0,1,3,5,1,2,0,5,0,4,0,0,2,0,0,0
4151,26,0,0,0,1,6,3,1,0,2,3,1,1,2,1,2,0,5,1
4152,24,2,2,5,0,5,3,0,3,1,4,0,3,0,0,0,1,0,0
4153,30,2,1,3,0,6,5,0,1,0,3,0,4,1,1,0,1,3,1
4154,21,1,1,5,1,2,2,1,3,1,1,1,5,0,0,2,1,0,0
4155,15,3,2,3,0,9,2,0,4,0,3,0,5,1,1,2,1,4,1
4156,19,0,1,3,0,4,1,0,6,2,3,1,5,0,0,0,0,2,1
4157,15,1,1,4,0,4,1,1,6,1,2,1,1,2,1,0,1,2,1
4158,24,2,1,1,1,6,3,0,5,1,1,0,4,2,1,1,0,2,0
4159,18,3,2,1,1,9,2,0,3,0,5,0,1,0,1,2,1,2,0
4160,28,0,2,5,0,5,1,0,3,2,5,0,5,2,0,1,1,4,1
4161,22,1,2,5,0,0,3,0,6,1,4,0,5,0,1,0,1,1,0
4162,29,1,0,3,1,6,2,1,0,0,1,1,2,0,1,1,1,1,0
4163,12,1,2,1,0,0,5,1,6,1,3,1,1,1,1,2,0,0,0
4164,24,3,0,2,1,7,3,0,3,1,4,1,3,2,0,2,0,4,1
4165,22,1,1,1,0,9,5,0,4,2,2,0,4,0,0,2,1,3,1
4166,18,1,1,1,0,9,1,1,2,1,5,0,4,2,1,0,0,1,0
4167,14,1,1,2,1,5,5,0,5,2,1,0,4,2,1,1,0,0,1
4168,14,3,0,2,1,1,2,0,3,1,1,0,4,2,0,1,1,5,1
4169,22,1,1,3,1,3,3,0,5,1,3,1,2,0,1,0,0,3,1
4170,17,1,1,5,1,1,3,0,0,2,4,0,4,2,1,1,1,0,0
4171,14,2,1,0,1,7,5,0,4,0,4,0,4,2,0,0,0,3,1
4172,21,1,2,6,0,8,5,1,4,2,2,1,2,0,0,1,1,5,1
4173,12,1,1,2,0,0,3,0,6,2,5,1,1,2,1,2,1,1,1
4174,22,2,0,4,0,9,1,0,0,0,3,0,2,0,1,0,1,3,1
4175,30,3,2,6,1,2,3,0,5,1,4,0,2,2,0,0,0,3,1
4176,29,0,2,0,0,9,2,0,6,1,5,1,3,0,0,2,0,3,0
4177,29,3,1,0,1,10,3,1,1,1,5,1,2,1,1,0,1,0,0
4178,28,1,0,5,1,5,2,1,1,1,3,1,4,0,1,1,0,0,0
4179,22,0,2,0,1,0,4,0,5,0,4,0,2,1,1,1,0,3,1
4180,29,1,2,6,1,5,1,1,5,2,5,0,5,1,1,2,0,5,1
4181,30,1,0,0,0,7,5,1,4,2,2,0,2,0,0,1,0,5,1
4182,16,3,2,1,1,9,3,1,3,2,2,0,5,1,0,0,0,1,0
4183,22,0,0,4,0,0,2,1,0,0,2,0,1,1,1,1,0,1,0
4184,29,2,1,1,0,4,2,0,1,2,5,0,4,0,1,1,1,1,1
4185,13,1,1,4,0,8,1,0,5,2,2,1,4,2,0,2,1,5,0
4186,17,0,2,5,0,4,4,0,3,0,2,1,5,0,1,2,0,0,0
4187,19,2,0,4,1,6,5,1,0,1,4,1,1,0,0,2,0,4,0
4188,29,3,1,2,0,6,3,0,2,1,2,0,2,2,0,0,1,2,0
4189,23,0,2,1,0,7,2,0,0,1,1,1,3,1,0,1,1,3,0
4190,14,2,2,0,1,2,3,0,2,2,4,0,4,1,0,2,0,3,0
4191,28,2,2,0,1,10,2,1,0,2,1,1,5,2,0,1,0,1,1
4192,20,1,0,2,1,10,1,1,0,0,2,0,5,0,0,0,1,1,1
4193,25,1,2,1,1,2,2,0,3,0,2,0,3,0,1,2,0,5,1
4194,16,1,0,1,0,0,3,1,3,1,2,1,4,2,1,0,0,2,0
4195,27,3,0,6,1,10,3,1,0,1,1,0,3,0,0,1,0,3,0
4196,16,2,0,2,0,3,3,1,1,0,1,1,3,2,0,1,1,0,0
4197,29,1,1,4,0,3,3,1,2,0,3,1,4,1,1,2,0,0,1
4198,16,0,1,2,0,10,1,1,5,0,3,1,3,1,0,1,0,3,0
4199,14,3,1,2,0,0,3,1,1,2,3,0,1,2,1,1,0,3,1
4200,23,1,2,4,1,10,5,1,6,0,4,0,5,2,1,0,0,5,0
4201,13,2,1,2,1,6,3,0,6,2,5,0,1,1,1,2,1,5,0
4202,24,1,2,2,1,1,4,0,1,0,1,0,3,0,1,0,0,1,0
4203,27,3,2,3,1,8,4,1,4,2,5,1,3,1,1,1,1,2,0
4204,14,3,2,4,0,5,1,1,2,1,3,1,2,2,1,0,1,2,0
4205,12,0,1,2,0,0,3,1,5,2,5,1,2,1,0,2,1,0,0
4206,25,0,0,1,0,0,2,0,3,2,3,1,1,1,1,1,1,3,1
4207,17,3,2,6,1,5,3,1,0,2,5,1,5,1,0,0,1,5,0
4208,15,3,0,6,1,3,3,0,5,1,1,1,4,2,1,1,1,1,0
4209,26,1,1,0,0,3,4,0,1,2,4,1,1,1,0,2,0,5,1
4210,13,3,2,4,0,2,2,0,0,0,1,1,5,2,1,2,1,2,0
4211,29,2,0,0,1,4,5,1,2,1,3,0,4,1,1,2,1,1,0
4212,26,1,0,5,1,5,4,0,4,2,2,0,4,1,0,0,1,5,1
4213,23,2,1,1,0,10,5,0,1,2,1,0,4,1,0,1,0,1,0
4214,19,3,1,5,0,4,2,1,5,1,5,0,4,2,1,0,1,1,0
4215,28,0,0,4,1,5,3,1,6,2,2,0,4,2,0,2,0,0,0
4216,19,2,2,3,0,8,4,0,1,0,1,0,2,1,1,0,1,5,1
4217,13,1,0,0,1,4,5,1,0,2,1,1,3,2,0,2,0,5,1
4218,13,3,2,2,0,5,1,0,3,0,5,1,2,1,0,0,1,2,0
4219,29,1,1,5,0,2,1,0,6,2,5,1,5,1,1,1,1,1,0
4220,16,1,2,6,0,2,3,1,5,1,2,1,2,2,0,0,1,3,0
4221,28,2,2,2,1,9,1,0,2,1,4,0,1,2,1,1,0,1,0
4222,21,1,1,5,1,4,3,1,3,1,4,0,3,1,1,2,0,5,0
4223,12,3,1,5,0,4,1,1,1,2,2,0,4,1,1,2,0,1,1
4224,29,0,0,3,1,7,2,1,2,1,4,1,3,2,0,1,0,3,0
4225,20,3,0,3,0,5,3,1,1,2,3,0,5,2,1,2,0,0,0
4226,20,3,1,1,1,6,5,0,6,0,4,0,2,0,1,0,0,4,1
4227,16,3,0,4,0,3,2,1,0,1,2,0,2,1,0,1,0,0,0
4228,19,1,2,2,1,7,2,1,6,0,5,1,2,2,0,0,1,0,1
4229,13,2,0,1,1,10,3,0,2,0,4,0,2,0,1,0,1,3,1
4230,18,0,1,6,0,6,2,1,4,2,2,1,5,0,1,1,1,5,0
4231,21,3,2,3,1,8,2,1,5,2,3,0,2,2,1,1,1,1,0
4232,16,1,1,0,0,0,1,0,5,0,4,1,2,0,0,2,0,0,0
4233,25,2,0,5,0,9,4,0,2,0,5,0,2,2,0,0,1,5,1
4234,29,0,1,3,1,10,5,1,5,2,5,1,2,0,1,0,1,0,0
4235,12,3,1,1,1,2,1,0,6,2,5,1,2,1,1,1,1,5,0
4236,21,2,0,6,0,6,3,0,1,1,1,0,3,1,0,1,1,4,1
4237,24,3,1,4,1,4,4,1,2,0,1,0,5,2,0,0,0,0,0
4238,30,2,1,2,0,0,5,1,1,1,4,0,3,1,1,0,0,1,1
4239,28,0,0,6,0,7,4,0,5,1,5,0,1,0,0,2,1,4,1
4240,17,0,2,2,1,9,3,0,3,2,2,0,3,1,0,2,0,0,1
4241,13,1,1,6,1,6,3,1,5,2,2,1,5,0,1,0,0,4,0
4242,22,3,0,5,0,10,4,1,0,0,4,1,2,0,0,0,0,4,1
4243,23,0,1,5,1,4,4,1,0,1,3,0,3,0,1,2,1,4,0
